"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","RecordedDate","ResponseId","LocationLatitude","LocationLongitude","UserLanguage","Consent","dem_state","Pre_state_conf_1","Pre_national_conf_1","cov_trust_federal_1","cov_trust_state_1","cov_2016_accu","cov_2020_accu","dem_birthyear","dem_gender","dem_gender_6_TEXT","dem_child","bipart_intro_time_First.Click","bipart_intro_time_Last.Click","bipart_intro_time_Page.Submit","bipart_intro_time_Click.Count","bipartisan_time_First.Click","bipartisan_time_Last.Click","bipartisan_time_Page.Submit","bipartisan_time_Click.Count","RL_perc_intro_time_First.Click","RL_perc_intro_time_Last.Click","RL_perc_intro_time_Page.Submit","RL_perc_intro_time_Click.Count","RL_perc_time_First.Click","RL_perc_time_Last.Click","RL_perc_time_Page.Submit","RL_perc_time_Click.Count","Handcount_intro_time_First.Click","Handcount_intro_time_Last.Click","Handcount_intro_time_Page.Submit","Handcount_intro_time_Click.Count","Handcount_time_First.Click","Handcount_time_Last.Click","Handcount_time_Page.Submit","Handcount_time_Click.Count","Loser_intro_time_First.Click","Loser_intro_time_Last.Click","Loser_intro_time_Page.Submit","Loser_intro_time_Click.Count","Loser_time_First.Click","Loser_time_Last.Click","Loser_time_Page.Submit","Loser_time_Click.Count","Soup_intro_time_First.Click","Soup_intro_time_Last.Click","Soup_intro_time_Page.Submit","Soup_intro_time_Click.Count","Soup_time_First.Click","Soup_time_Last.Click","Soup_time_Page.Submit","Soup_time_Click.Count","Local_intro_time_First.Click","Local_intro_time_Last.Click","Local_intro_time_Page.Submit","Local_intro_time_Click.Count","Local_time_First.Click","Local_time_Last.Click","Local_time_Page.Submit","Local_time_Click.Count","control_time_First.Click","control_time_Last.Click","control_time_Page.Submit","control_time_Click.Count","Post_state_conf_1","Post_national_conf_1","SecEffect_1","attentioncheck","cov_voting_impt_1","cov_vote_2020","cov_vote_who_2020","cov_vote_who_2020_5_TEXT","dem_edu","dem_party","dem_party_4_TEXT","dem_libcon","dem_race","dem_race_6_TEXT","dem_income","comments","rid","age","gender","hhi","ethnicity","hispanic","education","political_party","region","zip","Treatment_group"
"5/4/2021 4:03","5/4/2021 4:07","IP Address","73.133.174.93","100","238","5/4/2021 4:07","R_2zNpxtnntHuMWZ3","39.12440491","-76.49500275","EN","YES","Maryland","8","7","3","3","No","No","1950","Male","","No","","","","","","","","","1.588","20.237","34.877","12","0","0","14.041","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","7","2","Red,Green","5","Yes, I voted","Donald Trump","","Some college, but no degree","Republican","","Moderate Conservative","Caucasian/White (non-Hispanic)","","$75,000-$99,999","No","60911bcc-6cc7-0f64-962d-9d35b3bc76ec","70","1","18","1","1","4","9","3","21122","RL_percentage"
"5/4/2021 4:02","5/4/2021 4:08","IP Address","72.19.57.220","100","330","5/4/2021 4:08","R_3frePCNvIeEDPif","36.81129456","-114.123497","EN","YES","New Jersey","8","9","4","4","Yes","Yes","1966","Male","","Yes","","","","","","","","","","","","","","","","","0","0","14.14","0","0","0","62.457","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","8","4","Red,Green","4","Yes, I voted","Joe Biden","","Postgraduate degree (MA, MBA, JD, PhD, etc.)","Democrat","","Strong Conservative","Caucasian/White (non-Hispanic)","","$100,000-$149,999","I like it","60911afb-d462-38c7-4b70-8871f95fe0d1","54","1","19","1","1","7","1","1","7030","Handcount"
"5/4/2021 4:05","5/4/2021 4:08","IP Address","98.124.119.45","100","186","5/4/2021 4:08","R_ugkAXCk790RKw9z","33.01420593","-80.17259979","EN","YES","South Carolina","10","10","5","4","Yes","Yes","1948","Female","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","12.615","18.932","20.23","2","0","0","12.263","0","","","","","","","","","","","","","","","","","","","","","10","10","1","Red,Green","1","Yes, I voted","Joe Biden","","4-year college degree","Democrat","","Moderate Liberal","Caucasian/White (non-Hispanic)","","$75,000-$99,999","","60911c0b-8c3e-c47b-82c9-67143583cdcb","72","2","18","1","1","6","1","3","29483","Loser"
"5/4/2021 4:05","5/4/2021 4:08","IP Address","71.232.42.192","100","188","5/4/2021 4:08","R_1kNy6HWdNiCrhck","42.32679749","-71.13410187","EN","YES","Massachusetts","9","8","4","5","Yes","Yes","1956","Male","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","15.108","0","0","0","15.433","0","","","","","9","8","4","Red,Green","5","Yes, I voted","Joe Biden","","4-year college degree","Independent","","Moderate","Caucasian/White (non-Hispanic)","","$50,000-$74,999","","60911c4f-5a9d-d167-ba56-701e81b172c4","64","1","13","1","1","6","4","1","2446","Local"
"5/4/2021 4:05","5/4/2021 4:09","IP Address","173.94.162.70","100","252","5/4/2021 4:09","R_Q6WTK85uTmSFWPn","36.22450256","-79.89009857","EN","YES","New York","10","10","5","5","Yes","Yes","1974","Male","","Yes","3.842","5.02","13.929","2","1.866","9.705","13.086","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","10","5","White,Red,Blue","","","","","","","","","","","","","60911bbc-b11e-9d8d-48b9-8ff483e1bea8","46","1","21","1","1","7","3","1","10019","Bipartisan"
"5/4/2021 4:04","5/4/2021 4:09","IP Address","74.78.111.50","100","294","5/4/2021 4:09","R_27jqOOkSR2MRvNO","44.3144989","-71.7786026","EN","YES","New Hampshir","9","8","2","3","Yes","Yes","1952","Female","","Yes","2.452","29.584","34.201","8","3.046","18.697","19.83","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","8","3","Red,Green","1","Yes, I voted","Joe Biden","","2-year college degree","Independent","","Moderate","Caucasian/White (non-Hispanic)","","$50,000-$74,999","","60911c4e-038e-6459-6365-315a5aa64f8c","68","2","13","1","1","5","5","1","3740","Bipartisan"
"5/4/2021 4:05","5/4/2021 4:09","IP Address","52.128.211.4","100","277","5/4/2021 4:09","R_1Ic317gn3t3JgqO","39.01800537","-77.53900146","EN","YES","Texas","8","9","5","4","Yes","Yes","1980","Male","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.853","1.853","10.026","1","8","9","4","Red,Green","4","Yes, I voted","Donald Trump","","4-year college degree","Democrat","","Strong Liberal","Caucasian/White (non-Hispanic)","","$100,000-$149,999","No,Thanks","60911c04-439a-86e4-1c99-884d9230d89e","40","1","20","1","1","6","1","3","77030","Control"
"5/4/2021 4:07","5/4/2021 4:09","IP Address","69.123.73.57","100","155","5/4/2021 4:09","R_OeDYETRVRaMdTuV","40.70509338","-73.24299622","EN","YES","New York","8","8","4","4","No","No","1991","Male","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.696","9.168","11.215","4","2.486","7.351","10.984","3","","","","","8","9","4","Red,Green","4","No, I did not vote because I chose not to","","","2-year college degree","Independent","","Moderate","Caucasian/White (non-Hispanic)","","$40,000-$49,999","Nope","60911ced-97e1-d281-ef96-58181c77025b","29","1","1","1","1","5","4","1","11706","Local"
"5/4/2021 4:05","5/4/2021 4:10","IP Address","38.132.125.150","100","263","5/4/2021 4:10","R_3P4YmS7pWthi9Fs","25.90919495","-80.3927002","EN","YES","Florida","10","6","2","4","Yes","No","1954","Male","","No","","","","","","","","","","","","","","","","","","","","","","","","","0","0","27.246","0","0","0","19.396","0","","","","","","","","","","","","","","","","","","","","","10","7","5","Red,Green","5","Yes, I voted","Donald Trump","","Some college, but no degree","Republican","","Moderate Conservative","Caucasian/White (non-Hispanic)","","$150,000 or more","","60911c37-3275-80ab-5f44-530f40b5bdad","66","1","22","1","1","4","10","3","34202","Loser"
"5/4/2021 4:07","5/4/2021 4:10","IP Address","69.132.219.49","100","162","5/4/2021 4:10","R_3EFLnVHmR5yfPxc","34.30499268","-79.87760162","EN","YES","South Carolina","9","8","5","4","Yes","Yes","1972","Male","","Yes","1.479","10.721","11.362","10","1.399","9.956","11.022","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","9","5","Red","","","","","","","","","","","","","60911cd1-1bdb-b4a7-28c6-db152fb11f0b","48","1","19","1","1","7","1","3","74006","Bipartisan"
"5/4/2021 4:06","5/4/2021 4:10","IP Address","24.61.229.189","100","201","5/4/2021 4:10","R_9KtWNGeaCils6I1","42.33639526","-71.0326004","EN","YES","Massachusetts","10","10","4","4","Yes","Yes","1972","Male","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.298","63.472","63.472","2","10","10","5","Red,Green","1","Yes, I voted","Joe Biden","","4-year college degree","Democrat","","Moderate","Caucasian/White (non-Hispanic)","","$100,000-$149,999","","60911cae-8676-6537-fd08-1068e10992ed","48","1","20","1","1","6","2","1","2127","Control"
"5/4/2021 4:08","5/4/2021 4:10","IP Address","73.121.184.7","100","85","5/4/2021 4:10","R_1ODK1OnY5I1Q5hU","36.96139526","-82.47350311","EN","YES","Virginia","6","7","2","4","Yes","Yes","2000","Female","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.763","8.832","11.493","13","0.651","1.151","11.369","2","","","","","8","7","4","Red","","","","","","","","","","","","","60911d02-d6fb-92f0-9100-948cd63364a9","20","2","-3105","1","1","2","9","3","24273","Local"
"5/4/2021 4:03","5/4/2021 4:10","IP Address","65.32.82.172","100","384","5/4/2021 4:10","R_2Tu64PRNjLg1kSw","27.86729431","-82.70909882","EN","YES","Florida","9","9","4","4","Yes","Yes","1961","Female","","Yes","","","","","","","","","1.354","36.558","37.722","9","1.555","33.451","34.271","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","9","3","Red,Green","5","Yes, I voted","Other","Left blank ","4-year college degree","Republican","","Moderate Conservative","Caucasian/White (non-Hispanic)","","$50,000-$74,999","No","60911bf4-ab6e-be7d-98b7-16729765fba2","59","2","12","1","1","6","9","3","33773","RL_percentage"
"5/4/2021 4:02","5/4/2021 4:10","IP Address","135.180.199.229","100","491","5/4/2021 4:10","R_21sUcUAbcICM4sI","37.83810425","-122.2608948","EN","YES","California","10","6","3","4","No","Yes","1959","Female","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","97.478","0","0","0","13.024","0","","","","","","","","","","","","","10","10","1","Red,Green","1","Yes, I voted","Joe Biden","","4-year college degree","Independent","","Strong Liberal","Caucasian/White (non-Hispanic)","","$40,000-$49,999","","60911b74-b310-37be-340e-407b06976f84","61","2","7","1","1","6","4","4","94704","Soup"
"5/4/2021 4:07","5/4/2021 4:11","IP Address","174.209.32.145","100","214","5/4/2021 4:11","R_25u9WnmiJlhhRpB","39.58839417","-105.0775986","EN","YES","Illinois","2","2","1","1","No","No","1958","Female","","Yes","","","","","","","","","","","","","","","","","0","0","34.795","0","0","0","12.695","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","1","Red,Green","1","Yes, I voted","Donald Trump","","Postgraduate degree (MA, MBA, JD, PhD, etc.)","Republican","","Strong Conservative","Caucasian/White (non-Hispanic)","","$50,000-$74,999","The process described doesn't eliminate the major issue of voters who are not authorized to vote, or votes that are ""purchased"" or coerced.","60911ca4-ed3b-3a66-a663-5228c079def9","63","2","12","1","1","7","10","2","60481","Handcount"
"5/4/2021 4:07","5/4/2021 4:11","IP Address","24.91.197.100","100","219","5/4/2021 4:11","R_3qO2GvFLpsIKNSO","41.39079285","-73.44830322","EN","YES","Connecticut","2","2","1","2","No","No","1954","Female","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.762","6.762","9.425","1","2","1","4","Red,Green","4","Yes, I voted","Donald Trump","","High school graduate (high school diploma or equivalent including GED)","Independent","","Moderate Conservative","Caucasian/White (non-Hispanic)","","$50,000-$74,999","Biden sucks","60911cc7-ade6-e9cd-96ff-b54467223a83","66","2","10","1","1","2","5","1","6811","Control"
"5/4/2021 4:06","5/4/2021 4:11","IP Address","172.56.11.52","100","299","5/4/2021 4:11","R_3GiwW7RyPpBOxmE","42.42610168","-83.25140381","EN","YES","Michigan","10","10","4","3","Yes","Yes","1953","Female","","No","","","","","","","","","","","","","","","","","6.058","18.585","22.299","2","0","0","23.38","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","10","1","Red,Green","1","Yes, I voted","Joe Biden","","High school graduate (high school diploma or equivalent including GED)","Democrat","","Moderate","Caucasian/White (non-Hispanic)","","$20,000-$29,999","","60911cb0-dafe-2a2c-11a1-6a7ccabe96b2","67","2","3","1","1","2","2","2","49423","Handcount"
"5/4/2021 4:01","5/4/2021 4:11","IP Address","76.16.195.91","100","613","5/4/2021 4:11","R_3p4IGP2k9ssrKEe","42.00480652","-87.99539948","EN","YES","Illinois","5","5","3","3","No","No","1943","Female","","Yes","","","","","","","","","2.793","73.79","74.457","4","0","0","40.654","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","8","4","Red,Green","5","Yes, I voted","Donald Trump","","Postgraduate degree (MA, MBA, JD, PhD, etc.)","Republican","","Moderate Conservative","Caucasian/White (non-Hispanic)","","$30,000-$39,999","","60911b2d-b07c-c72b-4b5c-f85cc890c9fe","77","2","4","1","1","7","10","2","60007","RL_percentage"
"5/4/2021 4:07","5/4/2021 4:12","IP Address","108.226.224.83","100","284","5/4/2021 4:12","R_3CZ1GKzTWlJ2OQy","41.45199585","-81.61460114","EN","YES","Ohio","6","5","3","4","Yes","Yes","1968","Female","","Yes","","","","","","","","","3.489","38.458","39.644","6","7.684","25.545","26.341","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","8","2","Red,Green","1","Yes, I voted","Donald Trump","","High school graduate (high school diploma or equivalent including GED)","Republican","","Moderate","Caucasian/White (non-Hispanic)","","$20,000-$29,999","No","60911ce4-4296-5a0d-0a1b-883a38887e65","53","2","4","1","1","2","9","2","44105","RL_percentage"
"5/4/2021 4:07","5/4/2021 4:12","IP Address","71.47.101.20","100","294","5/4/2021 4:12","R_3FQEGwREzdsZ10X","28.2454071","-81.28320313","EN","YES","Florida","9","9","4","4","No","Yes","1958","Male","","No","","","","","","","","","0","0","37.749","0","0","0","25.798","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","9","3","Red,Green","1","Yes, I voted","Joe Biden","","2-year college degree","Democrat","","Moderate Liberal","Caucasian/White (non-Hispanic)","","$40,000-$49,999","none","60911ce2-ce3b-776c-7964-ced71e809e29","62","1","8","1","1","5","1","3","34769","RL_percentage"
"5/4/2021 4:08","5/4/2021 4:12","IP Address","76.180.50.166","100","231","5/4/2021 4:12","R_BxF8tq9LPHZEaMV","42.88609314","-78.74569702","EN","YES","New York","9","9","3","2","Yes","Yes","1965","Male","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.685","24.877","26.118","3","0","0","23.797","0","","","","","","","","","","","","","9","9","2","Red,Green","5","Yes, I voted","Donald Trump","","4-year college degree","Republican","","Moderate Conservative","Caucasian/White (non-Hispanic)","","$75,000-$99,999","None","60911d21-af7a-39f1-29ac-dae383604e3c","55","1","14","1","1","6","9","1","14224","Soup"
"5/4/2021 4:06","5/4/2021 4:12","IP Address","68.45.42.213","100","327","5/4/2021 4:12","R_1QoTjJBl7oGligW","39.13969421","-86.51409912","EN","YES","Indiana","10","3","1","4","Yes","No","1956","Female","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.582","41.484","46.276","4","0","0","25.466","0","","","","","","","","","","","","","6","2","3","Red,Green","1","Yes, I voted","Donald Trump","","High school graduate (high school diploma or equivalent including GED)","Republican","","Strong Conservative","Caucasian/White (non-Hispanic)","","$10,000-$19,999","","60911c85-7047-daea-1d32-c7f9c0229373","63","2","1","1","1","2","10","2","47421","Soup"
"5/4/2021 4:10","5/4/2021 4:12","IP Address","96.42.107.93","100","110","5/4/2021 4:12","R_10MbOtKwLB2gfzR","44.73989868","-93.12490082","EN","YES","Minnesotta","9","9","4","4","Yes","Yes","1955","Female","","Yes","6.859","11.035","12.45","2","8.79","8.79","10.995","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","9","5","Black","","","","","","","","","","","","","60911d6f-8516-c6a7-8e56-ac0672ef5ed7","65","2","8","1","1","3","1","2","55068","Bipartisan"
"5/4/2021 4:10","5/4/2021 4:13","IP Address","65.128.142.126","100","143","5/4/2021 4:13","R_24xbz7CvHr3aamR","45.01229858","-93.34470367","EN","YES","California","8","9","4","4","No","Yes","1978","Male","","Yes","","","","","","","","","","","","","","","","","1.942","8.16","11.934","6","0.596","2.181","11.761","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","10","4","Black","","","","","","","","","","","","","60911d6a-aa6d-aec0-f9e1-a73e9387fe3a","42","1","20","1","1","7","4","4","95046","Handcount"
"5/4/2021 4:11","5/4/2021 4:13","IP Address","73.150.199.36","100","133","5/4/2021 4:13","R_277op53jTrOLPoA","39.15400696","-74.70549774","EN","YES","New Jersey","7","6","3","3","Yes","Yes","1956","Male","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","5.267","10.418","11.689","6","3.843","10.647","11.755","7","","","","","","","","","","","","","","","","","","","","","6","6","3","Blue","","","","","","","","","","","","","60911db4-543a-2835-9be5-cd7d6e490fc8","64","1","19","1","1","6","3","1","8247","Loser"
"5/4/2021 4:08","5/4/2021 4:14","IP Address","50.5.52.30","100","357","5/4/2021 4:14","R_1EPj3T54d6OVGc9","38.99240112","-84.64620209","EN","YES","Kentucky","10","9","3","3","Yes","Yes","1953","Male","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","0","0","55.108","0","0","0","69.29","0","","","","","","","","","","","","","","","","","","","","","9","9","3","Red,Green","1","Yes, I voted","Joe Biden","","2-year college degree","Independent","","Moderate","Caucasian/White (non-Hispanic)","","$100,000-$149,999","","60911ce7-f710-07ab-1138-ac0a3b84a2b8","67","1","16","1","1","5","4","3","41018","Loser"
"5/4/2021 4:10","5/4/2021 4:14","IP Address","69.221.126.68","100","241","5/4/2021 4:14","R_9QTNBlntRQoB3MJ","32.38949585","-89.95619965","EN","YES","Mississippi","7","2","1","3","Yes","No","1980","Female","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.815","31.797","43.079","3","26.043","26.043","31.309","1","","","","","","","","","","","","","8","1","4","Red","","","","","","","","","","","","","60911d3f-e207-2872-3b01-6c7527869019","40","2","19","1","1","4","10","3","39047","Soup"
